ACCESSION: CCMSLIB00000078202
RECORD_TITLE: decoy
DATE: 2015.11.20
AUTHORS: Administrator
LICENSE: CC BY-SA
CH$NAME: decoy
CH$COMPOUND_CLASS: Natural Product
CH$FORMULA: C25H32F3N3O4
CH$EXACT_MASS: 495.234491164
CH$SMILES: N/A
CH$IUPAC: decoy
CH$LINK: N/A
AC$INSTRUMENT: decoy
AC$INSTRUMENT_TYPE: decoy
AC$MASS_SPECTROMETRY: MS_TYPE MS2
AC$MASS_SPECTROMETRY: ION_MODE POSITIVE
AC$MASS_SPECTROMETRY: COLLISION_ENERGY 10 V
MS$FOCUSED_ION: PRECURSOR_M/Z 496
MS$FOCUSED_ION: PRECURSOR_TYPE [M+H]+
PK$NUM_PEAK: 150
PK$PEAK: m/z int. rel.int.
  46.281044 156.0 4
  46.446838 192.0 5
  49.52153 184.0 4
  60.348072 152.0 4
  62.225925000000004 168.0 4
  63.095028 216.0 5
  69.07777399999999 216.0 5
  69.192757 80.0 2
  74.02355999999999 164.0 4
  76.24363699999999 200.0 5
  76.71765099999999 120.0 3
  78.538429 168.0 4
  79.37005599999999 108.0 3
  81.56543699999999 216.0 5
  82.70470399999999 172.0 4
  88.875175 224.0 5
  89.072357 176.0 4
  89.71213499999999 316.0 8
  92.05890699999999 500.0 12
  95.05042999999999 176.0 4
  95.611015 360.0 9
  96.610931 144.0 4
  98.67291999999999 160.0 4
  98.85775799999999 112.0 3
  99.620483 120.0 3
  101.060272 316.0 8
  105.42745199999999 21.87595 1
  105.95339999999999 180.0 4
  106.12216199999999 56.0 1
  106.999214 144.0 4
  107.024666 124.0 3
  108.054688 1.008333 0
  109.266869 208.0 5
  109.457207 156.0 4
  109.711243 124.0 3
  110.06354499999999 152.0 4
  112.023399 176.0 4
  113.835861 64.0 2
  114.856369 132.0 3
  117.07508899999999 156.0 4
  118.784218 136.0 3
  119.322914 240.0 6
  119.72451 76.0 2
  119.805634 172.0 4
  120.147499 144.0 4
  121.06572 316.0 8
  122.345001 8.0025 0
  124.116768 184.0 4
  125.174217 28.775511 1
  125.300232 40.0 1
  130.044281 212.0 5
  132.13208 104.0 3
  133.245239 144.0 4
  133.76293900000002 204.0 5
  135.05877700000002 48.0 1
  136.110367 1696.0 41
  136.635178 156.0 4
  137.557526 184.0 4
  140.07506700000002 171.0 4
  140.593048 136.0 3
  142.070862 148.0 4
  143.996353 280.0 7
  147.08041400000002 400.0 10
  148.26847800000002 216.0 5
  152.417969 172.0 4
  153.27856400000002 124.0 3
  155.558899 184.0 4
  156.782364 192.0 5
  158.059265 410.869904 10
  158.382248 172.0 4
  158.97700500000002 76.0 2
  160.324356 188.0 5
  160.595322 160.0 4
  163.227921 264.0 6
  164.250366 108.0 3
  166.06166100000002 44.0 1
  166.30654900000002 56.0 1
  166.747376 268.0 7
  167.08500700000002 380.0 9
  168.158905 28.0 1
  169.188858 148.0 4
  169.219635 22.445 1
  171.25267 60.0 1
  171.455139 136.0 3
  172.485748 176.0 4
  172.978302 184.0 4
  174.081329 212.0 5
  176.157059 232.0 6
  179.166977 32.0 1
  182.076706 792.0 19
  183.084192 316.0 8
  185.1922 120.0 3
  189.84227 176.0 4
  190.085602 41024.0 999
  191.10252400000002 212.0 5
  193.076355 1100.0 27
  196.924362 12.78427 0
  198.94068900000002 3.695513 0
  199.288788 11.68561 0
  200.07847 180.0 4
  200.678696 96.0 2
  205.096 1.0 0
  205.118805 53.833698 1
  205.219208 76.0 2
  208.236099 76.0 2
  213.12806700000002 1060.0 26
  215.341034 60.0 1
  217.062836 282.310791 7
  218.17575100000002 136.0 3
  218.952209 168.0 4
  236.993423 140.0 3
  237.165054 380.574188 9
  237.433838 120.0 3
  241.15863000000002 7116.0 173
  251.070999 200.0 5
  251.108505 88.50618 2
  252.88673400000002 196.0 5
  253.041794 830.0 20
  254.19407700000002 292.0 7
  259.23178099999996 44.0 1
  264.651001 188.0 5
  269.48803699999996 120.0 3
  269.55465699999996 72.0 2
  276.08959999999996 6416.0 156
  277.17376099999996 260.0 6
  282.10067799999996 15824.0 385
  285.105286 384.0 9
  288.929077 120.0 3
  291.24603299999995 136.0 3
  295.91668699999997 4.822377 0
  296.926453 96.0 2
  297.027496 176.0 4
  306.948517 152.0 4
  312.468781 160.0 4
  315.17794799999996 44.0 1
  316.55697599999996 39.060211 1
  318.913025 148.0 4
  319.17398099999997 68.0 2
  339.52993799999996 156.0 4
  343.08865399999996 76.0 2
  345.19750999999997 140.0 3
  347.68310499999995 46.653069 1
  347.76904299999995 156.0 4
  371.145538 168.0 4
  398.290009 200.0 5
  400.339325 92.0 2
  415.214325 74.79348 2
  430.202637 916.0 22
  439.10711699999996 224.0 5
  496.241266 35456.0 863
//
