ACCESSION: CCMSLIB00000085989
RECORD_TITLE: decoy
DATE: 2015.11.20
AUTHORS: Administrator
LICENSE: CC BY-SA
CH$NAME: decoy
CH$COMPOUND_CLASS: Natural Product
CH$FORMULA: C17H10O
CH$EXACT_MASS: 230.07316494
CH$SMILES: N/A
CH$IUPAC: decoy
CH$LINK: N/A
AC$INSTRUMENT: decoy
AC$INSTRUMENT_TYPE: decoy
AC$MASS_SPECTROMETRY: MS_TYPE MS2
AC$MASS_SPECTROMETRY: ION_MODE POSITIVE
AC$MASS_SPECTROMETRY: COLLISION_ENERGY 10 V
MS$FOCUSED_ION: PRECURSOR_M/Z 231
MS$FOCUSED_ION: PRECURSOR_TYPE [M+H]+
PK$NUM_PEAK: 1195
PK$PEAK: m/z int. rel.int.
  30.850221 268.0 0
  45.061840000000004 180.0 0
  45.865761 188.0 0
  45.996887 144.0 0
  46.461277 156.0 0
  46.477345 112.0 0
  46.506802 164.0 0
  46.938637 160.0 0
  46.988308 144.0 0
  46.991596 216.0 0
  47.069215 156.0 0
  47.371788 188.0 0
  47.424358 144.0 0
  47.451939 188.0 0
  47.540798 168.0 0
  48.502209 220.0 0
  48.715492000000005 168.0 0
  49.21241 108.0 0
  49.380783 220.0 0
  49.653805 180.0 0
  50.056049 204.0 0
  50.646751 136.0 0
  50.851288000000004 144.0 0
  50.978516 100.0 0
  50.981571 212.0 0
  51.193996 164.0 0
  52.042828 204.0 0
  52.211044 172.0 0
  52.644497 48.0 0
  52.758076 180.0 0
  53.237709 188.0 0
  53.297935 104.0 0
  53.429234 148.0 0
  53.535431 124.0 0
  53.967358000000004 252.0 0
  54.063358 216.0 0
  54.167572 124.0 0
  54.189339000000004 208.0 0
  54.323051 148.0 0
  54.502693 180.0 0
  54.634171 68.0 0
  54.761158 144.0 0
  55.206791 324.0 0
  55.815117 140.0 0
  55.853722000000005 60.0 0
  55.863319000000004 188.0 0
  56.088249000000005 148.0 0
  56.320431 160.0 0
  57.166103 236.0 0
  57.47773 148.0 0
  57.566864 108.0 0
  57.759655 216.0 0
  58.442223 156.0 0
  58.627777 72.0 0
  58.760727 168.0 0
  59.315968 100.0 0
  59.602776 124.0 0
  60.516232 168.0 0
  60.576984 244.0 0
  60.586674 200.0 0
  60.617916 224.0 0
  61.029354000000005 176.0 0
  61.42897 204.0 0
  61.804771 120.0 0
  62.100033 208.0 0
  62.22892 156.0 0
  62.413338 84.0 0
  62.450409 148.0 0
  63.074535000000004 148.0 0
  63.291183000000004 148.0 0
  63.393078 132.0 0
  63.840473 176.0 0
  64.087868 132.0 0
  64.435074 208.0 0
  64.82869699999999 100.0 0
  65.584183 176.0 0
  65.665054 124.0 0
  65.933151 292.0 0
  65.943429 216.0 0
  66.03637699999999 180.0 0
  66.274109 13.2 0
  66.528763 200.0 0
  67.41088099999999 164.0 0
  67.60741399999999 116.0 0
  67.618462 144.0 0
  67.62438999999999 148.0 0
  67.90270199999999 252.0 0
  67.981506 136.0 0
  68.140953 160.0 0
  68.347397 160.0 0
  68.64781199999999 164.0 0
  68.855232 38.01667 0
  68.890503 180.0 0
  69.003281 196.0 0
  69.20700799999999 120.0 0
  69.261375 156.0 0
  69.397171 168.0 0
  69.971199 152.0 0
  70.06147 196.0 0
  70.20384999999999 176.0 0
  70.307991 212.0 0
  70.33153499999999 44.0 0
  70.658974 184.0 0
  70.664017 180.0 0
  70.68099199999999 120.0 0
  70.79540999999999 164.0 0
  70.93366999999999 144.0 0
  71.767792 144.0 0
  72.41507 160.0 0
  72.5401 216.0 0
  72.82045699999999 188.0 0
  72.88083599999999 176.0 0
  72.89209699999999 172.0 0
  72.92111999999999 136.0 0
  73.31077599999999 172.0 0
  73.81226299999999 184.0 0
  73.88293499999999 148.0 0
  73.99980199999999 180.0 0
  74.05287899999999 200.0 0
  74.1203 216.0 0
  74.130051 152.0 0
  75.14711799999999 204.0 0
  75.43455499999999 260.0 0
  75.764786 172.0 0
  76.405418 212.0 0
  76.51650199999999 360.0 0
  76.63134799999999 224.0 0
  77.682976 200.0 0
  78.134109 132.0 0
  78.53691099999999 132.0 0
  78.58483199999999 124.0 0
  79.07412 200.0 0
  79.09091199999999 0.0 0
  79.188644 200.0 0
  79.88561999999999 160.0 0
  80.07318099999999 148.0 0
  80.34771699999999 296.0 0
  80.56970199999999 204.0 0
  80.735886 149.0 0
  81.056114 172.0 0
  81.41137699999999 200.0 0
  81.483711 148.0 0
  82.04705799999999 144.0 0
  82.20176699999999 204.0 0
  82.28568999999999 220.0 0
  82.40619 172.0 0
  82.455635 140.0 0
  82.527794 112.0 0
