ACCESSION: CCMSLIB00000078516
RECORD_TITLE: decoy
DATE: 2015.11.20
AUTHORS: Administrator
LICENSE: CC BY-SA
CH$NAME: decoy
CH$COMPOUND_CLASS: Natural Product
CH$FORMULA: C16H24N2
CH$EXACT_MASS: 244.19394876799998
CH$SMILES: N/A
CH$IUPAC: decoy
CH$LINK: N/A
AC$INSTRUMENT: decoy
AC$INSTRUMENT_TYPE: decoy
AC$MASS_SPECTROMETRY: MS_TYPE MS2
AC$MASS_SPECTROMETRY: ION_MODE POSITIVE
AC$MASS_SPECTROMETRY: COLLISION_ENERGY 10 V
MS$FOCUSED_ION: PRECURSOR_M/Z 245
MS$FOCUSED_ION: PRECURSOR_TYPE [M+H]+
PK$NUM_PEAK: 108
PK$PEAK: m/z int. rel.int.
  47.234779 144.0 3
  49.279564 216.0 4
  51.706093 36.0 1
  55.469021000000005 108.0 2
  58.366768 188.0 4
  64.778069 160.0 3
  68.33311499999999 164.0 3
  78.213203 176.0 4
  78.50842999999999 136.0 3
  79.24711599999999 276.0 6
  79.501633 212.0 4
  81.04952999999999 156.0 3
  90.31186699999999 352.0 7
  91.433472 200.0 4
  95.373695 160.0 3
  95.63382 136.0 3
  95.995117 160.0 3
  96.319115 148.0 3
  97.960213 168.0 3
  101.03907799999999 128.0 3
  101.82073199999999 208.0 4
  102.18822499999999 80.0 2
  103.054626 18077.660156 367
  104.98172799999999 107.420197 2
  107.62628199999999 156.0 3
  107.86404399999999 156.0 3
  108.258713 8.155401 0
  109.028877 140.0 3
  111.09711499999999 160.0 3
  111.768486 160.0 3
  115.72338099999999 120.0 2
  116.934044 152.0 3
  118.102814 284.0 6
  121.01501499999999 136.0 3
  121.480003 56.0 1
  127.271805 156.0 3
  127.83899699999999 192.0 4
  127.85198199999999 56.0 1
  127.87102499999999 160.0 3
  128.058975 137.0 3
  128.738846 64.0 1
  129.46199000000001 140.0 3
  129.808426 13.94444 0
  132.160492 92.0 2
  132.22674600000002 156.0 3
  133.05517600000002 252.0 5
  133.06483500000002 1002.0 20
  133.10818500000002 18.03709 0
  133.196472 32.0 1
  133.70459 172.0 3
  133.718353 80.0 2
  135.078644 308.0 6
  135.562576 7.969086 0
  137.989899 24.88814 1
  139.147363 122.0 2
  144.847061 196.0 4
  145.06478900000002 420.0 9
  145.457504 188.0 4
  146.023346 6844.0 139
  147.541794 180.0 4
  148.17063900000002 212.0 4
  150.10496500000002 156.0 3
  150.766785 88.0 2
  151.10380600000002 200.0 4
  152.13536100000002 176.0 4
  153.121033 56.0 1
  153.379669 72.0 1
  153.464111 100.0 2
  153.93626400000002 32.0 1
  156.684494 116.0 2
  157.48413100000002 192.0 4
  160.946579 180.0 4
  162.03079200000002 172.0 3
  163.03038 156.0 3
  163.52757300000002 68.0 1
  163.99765000000002 102.575104 2
  164.092758 14039.730469 285
  165.08036800000002 208.0 4
  168.14222700000002 548.0 11
  169.308365 208.0 4
  171.137268 204.0 4
  175.94490100000002 184.0 4
  177.091385 144.0 3
  179.03254700000002 49257.0 999
  182.10543800000002 188.0 4
  182.176498 204.0 4
  185.00020700000002 21981.0 446
  188.045868 5752.0 117
  188.66922 108.0 2
  196.797134 132.0 3
  198.46369900000002 152.0 3
  200.80401600000002 120.0 2
  204.201593 180.0 4
  210.10434 124.0 3
  211.10849000000002 204.0 4
  215.738403 132.0 3
  216.652771 56.0 1
  217.16190500000002 204.0 4
  218.010818 172.0 3
  220.090988 124.0 3
  220.67768900000002 1.671296 0
  224.10032700000002 80.0 2
  232.858047 152.0 3
  233.612198 200.0 4
  235.61140400000002 252.0 5
  239.15856300000002 1320.0 27
  241.995392 140.0 3
  245.201309 33120.0 672
//
