ACCESSION: CCMSLIB00000078522
RECORD_TITLE: decoy
DATE: 2015.11.20
AUTHORS: Administrator
LICENSE: CC BY-SA
CH$NAME: decoy
CH$COMPOUND_CLASS: Natural Product
CH$FORMULA: C16H19BrN2
CH$EXACT_MASS: 318.073160708
CH$SMILES: N/A
CH$IUPAC: decoy
CH$LINK: N/A
AC$INSTRUMENT: decoy
AC$INSTRUMENT_TYPE: decoy
AC$MASS_SPECTROMETRY: MS_TYPE MS2
AC$MASS_SPECTROMETRY: ION_MODE POSITIVE
AC$MASS_SPECTROMETRY: COLLISION_ENERGY 10 V
MS$FOCUSED_ION: PRECURSOR_M/Z 319
MS$FOCUSED_ION: PRECURSOR_TYPE [M+H]+
PK$NUM_PEAK: 484
PK$PEAK: m/z int. rel.int.
  42.041581 152.0 0
  45.210003 60.0 0
  45.346607 32.0 0
  47.645779000000005 168.0 0
  48.01923 96.0 0
  50.276463 120.0 0
  50.354332 188.0 0
  50.362366 216.0 0
  50.699444 156.0 0
  50.92738 92.0 0
  51.472004 164.0 0
  51.764305 140.0 0
  52.619213 48.0 0
  52.66172 176.0 0
  53.005455000000005 220.0 0
  56.039616 372.0 0
  56.385441 164.0 0
  57.679497000000005 192.0 0
  58.062141000000004 140.0 0
  58.864681000000004 176.0 0
  60.619576 120.0 0
  62.21468 156.0 0
  63.226913 213.491501 0
  63.773071 140.0 0
  63.883472000000005 176.0 0
  65.22531099999999 84.0 0
  65.764648 44.0 0
  66.582619 140.0 0
  66.649925 160.0 0
  67.343307 84.0 0
  68.59247599999999 112.0 0
  69.778572 76.0 0
  69.79607399999999 112.0 0
  69.956352 140.0 0
  70.04065 192.0 0
  70.634239 220.0 0
  71.289406 156.0 0
  71.48940999999999 176.0 0
  72.214761 168.0 0
  72.362488 184.0 0
  72.37236 140.0 0
  73.951584 52.0 0
  74.21082299999999 164.0 0
  75.142387 152.0 0
  75.238411 212.0 0
  75.51296199999999 152.0 0
  75.80770899999999 152.0 0
  77.687866 224.0 0
  77.771576 204.0 0
  77.81818399999999 0.0 0
  78.00926199999999 272.0 0
  80.294151 164.0 0
  80.36528799999999 232.0 0
  82.778244 80.0 0
  84.732231 168.0 0
  84.82150999999999 180.0 0
  85.44730399999999 176.0 0
  85.918793 240.0 0
  86.73104099999999 196.0 0
  86.922371 152.0 0
  87.631889 172.0 0
  88.410789 204.0 0
  88.97249599999999 168.0 0
  91.05085799999999 156.0 0
  91.38053099999999 280.0 0
  92.07298999999999 156.0 0
  93.03376 240.0 0
  93.045006 212.0 0
  94.438171 48.0 0
  95.02701599999999 292.0 0
  95.45519999999999 164.0 0
  95.85542299999999 160.0 0
  95.986359 152.0 0
  96.283997 164.0 0
  96.40012399999999 140.0 0
  97.46167 60.0 0
  97.69492299999999 164.0 0
  98.04602799999999 316.0 0
  99.36312099999999 112.0 0
  99.45792399999999 180.0 0
  99.569847 232.0 0
  99.83715799999999 112.0 0
  99.869194 164.0 0
  100.289276 168.0 0
  100.921173 2.875 0
  101.235519 64.0 0
  102.206924 128.0 0
  103.116356 40.0 0
  103.29332 52.0 0
  103.47507499999999 192.0 0
  103.567757 180.0 0
  103.606071 11.77193 0
  104.056236 612.0 1
  104.76248899999999 228.0 0
  104.851868 188.0 0
  105.068359 162.6138 0
  105.23911299999999 100.0 0
  105.70530699999999 168.0 0
  106.06547499999999 2064.0 2
  106.071411 452.0 0
  106.12213899999999 228.0 0
  106.505173 192.0 0
  106.82946 12.5 0
  107.010696 144.0 0
  107.049706 336.0 0
  107.57798799999999 128.0 0
  108.07431799999999 200.0 0
  108.315269 152.0 0
  108.65336599999999 172.0 0
  109.01200899999999 1320.0 1
  109.02844999999999 156.0 0
  109.188431 136.0 0
  109.32244899999999 192.0 0
  109.457695 12.52446 0
  110.453339 232.0 0
  110.523438 112.0 0
  110.714012 48.0 0
  111.55489299999999 116.0 0
  111.919716 224.0 0
  111.926323 224.0 0
  112.09873999999999 204.0 0
  112.87236 92.0 0
  112.971001 196.0 0
  113.042206 164.0 0
  113.635048 184.0 0
  113.662537 192.0 0
  114.15656299999999 180.0 0
  114.22782099999999 136.0 0
  114.26044499999999 232.0 0
  114.30596899999999 160.0 0
  114.56604 140.0 0
  116.06291999999999 20.781389 0
  116.441544 8.011363 0
  117.05749499999999 959.560425 1
  117.069893 4520.0 4
  117.23104099999999 19.56888 0
  117.25486799999999 184.0 0
  118.239632 248.0 0
  118.25292999999999 160.0 0
  118.364357 116.0 0
  118.985619 68.0 0
  119.91193399999999 140.0 0
  120.04480699999999 3952.0 3
  120.90297 124.0 0
