ACCESSION: CCMSLIB00000078130
RECORD_TITLE: decoy
DATE: 2015.11.20
AUTHORS: Administrator
LICENSE: CC BY-SA
CH$NAME: decoy
CH$COMPOUND_CLASS: Natural Product
CH$FORMULA: C19H17N5O2
CH$EXACT_MASS: 347.138224784
CH$SMILES: N/A
CH$IUPAC: decoy
CH$LINK: N/A
AC$INSTRUMENT: decoy
AC$INSTRUMENT_TYPE: decoy
AC$MASS_SPECTROMETRY: MS_TYPE MS2
AC$MASS_SPECTROMETRY: ION_MODE POSITIVE
AC$MASS_SPECTROMETRY: COLLISION_ENERGY 10 V
MS$FOCUSED_ION: PRECURSOR_M/Z 348
MS$FOCUSED_ION: PRECURSOR_TYPE [M+H]+
PK$NUM_PEAK: 187
PK$PEAK: m/z int. rel.int.
  46.975262 140.0 2
  47.143223 204.0 3
  49.720276 224.0 3
  50.605289 140.0 2
  52.509804 200.0 3
  54.30661 200.0 3
  58.077587 272.0 4
  58.351994000000005 100.0 1
  60.087395 144.0 2
  62.68446 168.0 2
  64.181358 160.0 2
  66.989723 52.0 1
  67.18899499999999 184.0 2
  74.471283 196.0 3
  74.503441 260.0 3
  75.862152 44.0 1
  82.67703999999999 120.0 2
  83.459053 248.0 3
  86.881012 48.0 1
  88.111961 184.0 2
  92.78611 144.0 2
  93.961006 60.0 1
  95.028099 196.0 3
  95.123787 172.0 2
  95.32080099999999 64.0 1
  95.798515 148.0 2
  96.125267 124.0 2
  97.99942 144.0 2
  98.88117199999999 112.0 1
  99.047958 204.0 3
  99.78055599999999 80.0 1
  101.60741399999999 168.0 2
  103.851952 152.0 2
  104.970131 104.0 1
  105.52671799999999 204.0 3
  106.087486 160.0 2
  106.38507899999999 156.0 2
  107.530136 136.0 2
  108.048897 160.0 2
  108.2687 100.0 1
  108.49733699999999 44.0 1
  109.120148 144.0 2
  109.65637199999999 120.0 2
  109.840279 140.0 2
  110.576775 7.757576 0
  111.06214899999999 220.0 3
  112.12443499999999 156.0 2
  112.416557 188.0 2
  113.823456 140.0 2
  114.302261 176.0 2
  114.712845 104.0 1
  116.368088 144.0 2
  117.03125 135.0 2
  120.76557199999999 216.0 3
  121.038803 68.0 1
  121.063858 176.001602 2
  121.79068799999999 172.0 2
  123.389687 140.0 2
  124.41036199999999 176.0 2
  125.355415 140.0 2
  126.784279 200.0 3
  126.91742699999999 272.0 4
  128.300797 136.0 2
  129.059402 328.0 4
  129.64054900000002 160.0 2
  131.88562000000002 232.0 3
  132.570984 14.45581 0
  134.81401100000002 88.0 1
  135.367813 184.0 2
  136.341003 152.0 2
  139.63969400000002 148.0 2
  140.94339000000002 100.0 1
  140.95138500000002 208.0 3
  141.07908600000002 176.0 2
  141.6548 244.0 3
  142.343582 28.90028 0
  143.527893 77.339432 1
  143.630783 164.0 2
  144.501144 140.0 2
  145.10051 1456.0 19
  146.40811200000002 36.0 0
  147.231018 196.0 3
  147.66655 144.0 2
  148.05041500000002 292.0 4
  148.08419800000001 268.0 3
  150.55545 224.0 3
  152.062286 136.0 2
  156.024734 144.0 2
  157.290482 44.0 1
  157.704956 252.0 3
  157.872116 212.0 3
  157.991287 140.0 2
  159.884491 92.0 1
  160.474808 576.0 7
  162.098816 800.0 10
  163.041885 299.0 4
  163.49897800000002 83.694061 1
  164.852722 132.0 2
  165.755005 12.38294 0
  165.97276300000001 156.0 2
  166.51907300000002 180.0 2
  167.032318 308.0 4
  167.087097 8208.0 107
  167.29277000000002 10.125 0
  167.626053 144.0 2
  167.70245400000002 11.08333 0
  168.524063 27.139971 0
  170.63235500000002 68.0 1
  170.67131 164.0 2
  171.067566 300.0 4
  174.077652 76903.0 999
  174.132675 292.0 4
  175.14480600000002 140.0 2
  175.52413900000002 68.0 1
  176.015533 21.8125 0
  178.92247 248.0 3
  179.012878 7471.081055 97
  180.081543 132.0 2
  184.73168900000002 232.0 3
  185.05813600000002 2471.0 32
  189.04963700000002 1497.0 19
  189.103439 282.0 4
  189.12394700000002 172.0 2
  189.321243 104.0 1
  189.37832600000002 160.0 2
  190.95065300000002 96.0 1
  192.925644 72.0 1
  193.580688 64.0 1
  194.05564900000002 164.0 2
  195.329483 112.0 1
  195.650375 160.0 2
  196.32968100000002 188.0 2
  196.85273700000002 4.483477 0
  199.92184400000002 172.0 2
  200.78585800000002 116.0 2
  203.835815 132.0 2
  204.04281600000002 10256.0 133
  205.122162 1808.0 23
  209.479874 96.0 1
  211.131845 2491.0 32
  211.344559 180.0 2
  213.31578100000002 140.0 2
  218.2845 108.0 1
  219.666061 100.0 1
  220.73005700000002 64.0 1
  224.406189 164.0 2
