ACCESSION: CCMSLIB00000078928
RECORD_TITLE: decoy
DATE: 2015.11.20
AUTHORS: Administrator
LICENSE: CC BY-SA
CH$NAME: decoy
CH$COMPOUND_CLASS: Natural Product
CH$FORMULA: C19H21N3O
CH$EXACT_MASS: 307.16846229199996
CH$SMILES: N/A
CH$IUPAC: decoy
CH$LINK: N/A
AC$INSTRUMENT: decoy
AC$INSTRUMENT_TYPE: decoy
AC$MASS_SPECTROMETRY: MS_TYPE MS2
AC$MASS_SPECTROMETRY: ION_MODE POSITIVE
AC$MASS_SPECTROMETRY: COLLISION_ENERGY 10 V
MS$FOCUSED_ION: PRECURSOR_M/Z 308
MS$FOCUSED_ION: PRECURSOR_TYPE [M+H]+
PK$NUM_PEAK: 1900
PK$PEAK: m/z int. rel.int.
  39.09612 164.0 0
  45.11179 168.0 0
  45.231438000000004 212.0 0
  45.482605 132.0 0
  45.577118 204.0 0
  45.956371000000004 168.0 0
  45.997009 144.0 0
  46.167824 168.0 0
  46.196575 152.0 0
  46.743019000000004 40.0 0
  46.789185 204.0 0
  46.940056 128.0 0
  47.271278 168.0 0
  47.335903 144.0 0
  47.406307 168.0 0
  47.68634 180.0 0
  47.717377 176.0 0
  47.793510000000005 168.0 0
  48.7486 200.0 0
  49.059498000000005 188.0 0
  49.488056 80.0 0
  49.74881 84.0 0
  49.997406 184.0 0
  50.342319 260.0 0
  50.433922 152.0 0
  50.46653 192.0 0
  50.62183 152.0 0
  51.154118000000004 216.0 0
  51.423252 156.0 0
  51.514896 124.0 0
  51.998863 148.0 0
  52.027122 60.0 0
  52.122913000000004 164.0 0
  52.14418 104.0 0
  52.215584 164.0 0
  52.734062 188.0 0
  52.930107 144.0 0
  53.273476 128.0 0
  53.353436 96.0 0
  53.449074 47.1875 0
  53.483738 168.0 0
  53.589069 140.0 0
  53.745884000000004 116.0 0
  53.887344 160.0 0
  53.960114000000004 64.0 0
  54.124363 144.0 0
  54.34042 172.0 0
  54.549263 152.0 0
  54.579929 216.0 0
  54.828281000000004 228.0 0
  54.935436 188.0 0
  55.072044 172.0 0
  55.084156 92.0 0
  55.129742 204.0 0
  55.339619 168.0 0
  55.435101 168.0 0
  55.654633000000004 148.0 0
  55.879471 148.0 0
  56.058941000000004 256.0 0
  56.311028 152.0 0
  56.626331 156.0 0
  56.845638 164.0 0
  56.905987 176.0 0
  56.908752 156.0 0
  57.171353 112.0 0
  57.366173 168.0 0
  57.435394 180.0 0
  57.526524 168.0 0
  57.52985 172.0 0
  57.558086 132.0 0
  57.5867 172.0 0
  57.672596 184.0 0
  57.678875000000005 140.0 0
  57.755005000000004 156.0 0
  57.960648 60.0 0
  58.067482 152.0 0
  58.094864 144.0 0
  58.10693 140.0 0
  58.321014 100.0 0
  58.728127 140.0 0
  58.793518 284.0 0
  59.052059 171.125 0
  59.0942 88.0 0
  59.370113 164.0 0
  59.561005 48.0 0
  59.782074 120.0 0
  59.996647 192.0 0
  60.107452 160.0 0
  60.340813000000004 236.0 0
  60.551987000000004 92.0 0
  60.716022 148.0 0
  60.839451000000004 140.0 0
  61.010674 220.0 0
  61.06002 136.0 0
  61.090393 136.0 0
  61.163815 136.0 0
  61.379032 164.0 0
  61.433861 144.0 0
  61.627384 116.0 0
  61.851452 148.0 0
  62.269997000000004 76.0 0
  62.922173 60.0 0
  63.311234 212.0 0
  63.59808 72.0 0
  63.986889000000005 204.0 0
  64.06098899999999 168.0 0
  64.091179 168.0 0
  64.175545 96.0 0
  64.229385 172.0 0
  64.760017 108.0 0
  64.869041 188.0 0
  64.972176 84.0 0
  65.041519 200.0 0
  65.136398 140.0 0
  65.229828 140.0 0
  65.237411 184.0 0
  65.453018 152.0 0
  65.64859799999999 132.0 0
  65.69290199999999 176.0 0
  65.77358199999999 172.0 0
  66.30580099999999 156.0 0
  66.418083 124.0 0
  66.59822799999999 188.0 0
  66.727554 220.0 0
  67.149064 172.0 0
  67.21260099999999 148.0 0
  67.225349 180.0 0
  67.470681 208.0 0
  67.515625 192.0 0
  67.81554399999999 216.0 0
  67.95758099999999 236.0 0
  67.990662 204.0 0
  68.01246599999999 264.0 0
  68.183815 160.0 0
  68.76888299999999 292.0 0
  68.84272 216.0 0
  68.848152 164.0 0
  69.240494 168.0 0
  69.307266 140.0 0
  69.50742299999999 140.0 0
  69.527008 104.0 0
  70.28308899999999 52.0 0
  70.89814 164.0 0
  70.90323599999999 96.0 0
  71.38839 116.0 0
  71.40583799999999 220.0 0
  71.674606 132.0 0
  71.687637 144.0 0
  71.934929 232.0 0
  72.034149 144.0 0
  72.137581 140.0 0
