ACCESSION: CCMSLIB00000078166
RECORD_TITLE: decoy
DATE: 2015.11.20
AUTHORS: Administrator
LICENSE: CC BY-SA
CH$NAME: decoy
CH$COMPOUND_CLASS: Natural Product
CH$FORMULA: C22H29FO5
CH$EXACT_MASS: 392.199902248
CH$SMILES: N/A
CH$IUPAC: decoy
CH$LINK: N/A
AC$INSTRUMENT: decoy
AC$INSTRUMENT_TYPE: decoy
AC$MASS_SPECTROMETRY: MS_TYPE MS2
AC$MASS_SPECTROMETRY: ION_MODE POSITIVE
AC$MASS_SPECTROMETRY: COLLISION_ENERGY 10 V
MS$FOCUSED_ION: PRECURSOR_M/Z 393
MS$FOCUSED_ION: PRECURSOR_TYPE [M+H]+
PK$NUM_PEAK: 1102
PK$PEAK: m/z int. rel.int.
  40.869905 176.0 0
  45.115276 56.0 0
  45.160259 132.0 0
  45.183018000000004 148.0 0
  45.241657000000004 136.0 0
  45.702888 144.0 0
  45.727879 160.0 0
  45.755661 140.0 0
  45.776321 252.0 0
  46.077972 136.0 0
  46.760662 184.0 0
  47.052255 124.0 0
  47.425114 148.0 0
  47.651527 164.0 0
  48.091011 128.0 0
  48.36039 160.0 0
  48.588673 120.0 0
  49.81926 144.0 0
  49.919964 164.0 0
  50.176369 76.0 0
  50.784264 160.0 0
  51.373249 148.0 0
  51.57819 124.0 0
  51.820881 140.0 0
  53.082397 192.0 0
  53.232555000000005 148.0 0
  53.392761 156.0 0
  53.460575 156.0 0
  53.654209 204.0 0
  53.98098 184.0 0
  54.791039000000005 184.0 0
  54.844482 88.0 0
  54.946301 220.0 0
  55.544128 164.0 0
  55.797977 100.0 0
  55.891598 72.0 0
  56.288116 216.0 0
  56.738216 136.0 0
  57.366123 160.0 0
  57.400433 192.0 0
  57.613972000000004 188.0 0
  57.980148 72.0 0
  59.011906 144.0 0
  59.511055 160.0 0
  59.591366 188.0 0
  59.696114 156.0 0
  59.861404 228.0 0
  60.357395000000004 168.0 0
  60.375206 212.0 0
  60.636143000000004 192.0 0
  60.996063 192.0 0
  61.314598000000004 164.0 0
  61.490608 208.0 0
  61.62505 180.0 0
  61.741112 156.0 0
  62.241951 164.0 0
  62.313320000000004 152.0 0
  62.700108 152.0 0
  63.173332 232.0 0
  63.237144 136.0 0
  63.256851000000005 152.0 0
  63.604092 176.0 0
  63.770203 196.0 0
  64.065186 168.0 0
  64.084045 164.0 0
  64.49318699999999 144.0 0
  64.514793 156.0 0
  64.601021 180.0 0
  64.80162 44.0 0
  65.361122 116.0 0
  65.528427 124.0 0
  65.562935 208.0 0
  65.70734399999999 208.0 0
  65.84794699999999 168.0 0
  66.145958 172.0 0
  66.606133 96.0 0
  67.32392899999999 108.0 0
  67.367027 168.0 0
  67.771339 200.0 0
  67.862282 188.0 0
  68.159004 152.0 0
  68.17938199999999 248.0 0
  68.58609 172.0 0
  68.72451799999999 172.0 0
  68.75173199999999 116.0 0
  69.033783 2762.389893 0
  69.04705 180.0 0
  69.25259399999999 68.0 0
  69.43914 160.0 0
  69.492126 188.0 0
  70.30873899999999 52.0 0
  70.44706699999999 188.0 0
  70.703644 188.0 0
  71.070427 60.0 0
  72.166061 180.0 0
  72.89550799999999 184.0 0
  73.687225 196.0 0
  74.014046 152.0 0
  74.09884799999999 160.0 0
  74.405266 168.0 0
  74.78096 204.0 0
  75.41450499999999 172.0 0
  75.66877699999999 184.0 0
  75.82509599999999 160.0 0
  75.922523 200.0 0
  75.998505 216.0 0
  76.071823 248.0 0
  76.488243 164.0 0
  76.76409899999999 148.0 0
  77.009743 148.0 0
  77.161186 184.0 0
  77.35951999999999 204.0 0
  77.626183 156.0 0
  78.076912 144.0 0
  78.44197799999999 128.0 0
  78.741737 80.0 0
  78.77207899999999 276.0 0
  79.013672 140.0 0
  80.09911299999999 148.0 0
  81.251572 112.0 0
  81.536896 172.0 0
  81.913055 64.0 0
  82.226677 216.0 0
  82.249557 204.0 0
  82.81401799999999 252.0 0
  83.33367899999999 160.0 0
  83.43004599999999 144.0 0
  83.99819199999999 348.0 0
  84.266441 152.0 0
  84.670868 184.0 0
  84.994766 128.0 0
  85.118568 172.0 0
  85.531517 128.0 0
  85.61940799999999 220.0 0
  85.74563599999999 196.0 0
  87.02284999999999 180.0 0
  87.132477 68.0 0
  87.158119 192.0 0
  87.98121599999999 240.0 0
  88.11211399999999 176.0 0
  88.22641 192.0 0
  88.41785399999999 144.0 0
  89.234039 120.0 0
  89.317467 148.0 0
  89.826332 200.0 0
  89.828575 144.0 0
  89.970253 224.0 0
  90.01345099999999 140.0 0
  90.537346 192.0 0
