ACCESSION: CCMSLIB00000078808
RECORD_TITLE: decoy
DATE: 2015.11.20
AUTHORS: Administrator
LICENSE: CC BY-SA
CH$NAME: decoy
CH$COMPOUND_CLASS: Natural Product
CH$FORMULA: C22H21NO6
CH$EXACT_MASS: 395.13688739200006
CH$SMILES: N/A
CH$IUPAC: decoy
CH$LINK: N/A
AC$INSTRUMENT: decoy
AC$INSTRUMENT_TYPE: decoy
AC$MASS_SPECTROMETRY: MS_TYPE MS2
AC$MASS_SPECTROMETRY: ION_MODE POSITIVE
AC$MASS_SPECTROMETRY: COLLISION_ENERGY 10 V
MS$FOCUSED_ION: PRECURSOR_M/Z 396
MS$FOCUSED_ION: PRECURSOR_TYPE [M+H]+
PK$NUM_PEAK: 2148
PK$PEAK: m/z int. rel.int.
  45.255848 176.0 0
  45.265709 220.0 0
  45.773994 152.0 0
  45.949463 164.0 0
  45.970772000000004 156.0 0
  46.136784 64.0 0
  46.209076 152.0 0
  46.583565 164.0 0
  46.689449 140.0 0
  46.895981 140.0 0
  46.935158 132.0 0
  47.161739000000004 152.0 0
  47.169178 232.0 0
  47.339607 180.0 0
  47.456779000000004 136.0 0
  47.56382 220.0 0
  47.845219 128.0 0
  47.906086 188.0 0
  48.508602 152.0 0
  48.688171000000004 156.0 0
  48.727077 168.0 0
  48.956928000000005 160.0 0
  49.110825 212.0 0
  49.218357000000005 96.0 0
  49.233097 212.0 0
  49.452171 212.0 0
  49.485271000000004 156.0 0
  49.488987 176.0 0
  49.529736 204.0 0
  49.538307 96.0 0
  49.590466 196.0 0
  49.890263000000004 148.0 0
  49.94894 128.0 0
  50.422535 128.0 0
  50.618481 164.0 0
  50.909359 144.0 0
  51.04784 176.0 0
  51.227901 164.0 0
  51.283146 124.0 0
  51.605457 184.0 0
  51.693451 152.0 0
  51.900955 240.0 0
  51.915436 164.0 0
  52.084061 124.0 0
  52.1087 200.0 0
  52.159649 152.0 0
  52.163868 244.0 0
  52.261276 92.0 0
  52.281891 180.0 0
  52.659111 152.0 0
  53.064907 72.0 0
  53.167557 160.0 0
  53.579472 208.0 0
  53.790367 100.0 0
  53.825546 248.0 0
  54.310997 136.0 0
  54.323051 148.0 0
  54.341755 164.0 0
  54.368969 156.0 0
  54.597717 148.0 0
  54.621391 184.0 0
  54.774788 136.0 0
  54.843319 160.0 0
  54.993961 144.0 0
  55.917217 228.0 0
  56.106861 164.0 0
  56.385574 120.0 0
  56.559193 144.0 0
  56.619587 156.0 0
  56.738483 140.0 0
  56.982182 224.0 0
  57.046303 160.0 0
  57.28035 152.0 0
  57.307533 164.0 0
  57.476288000000004 140.0 0
  57.495583 236.0 0
  57.73727 140.0 0
  58.032146000000004 196.0 0
  58.273224 144.0 0
  58.292297000000005 256.0 0
  58.333202 184.0 0
  58.464428 212.0 0
  58.515031 176.0 0
  58.578499 168.0 0
  58.619366 160.0 0
  58.798851 212.0 0
  58.93557 164.0 0
  59.015774 164.0 0
  59.031323 84.0 0
  59.229523 160.0 0
  59.494476 108.0 0
  59.639557 180.0 0
  59.66143 140.0 0
  59.712868 148.0 0
  59.720284 148.0 0
  59.829811 252.0 0
  60.361271 104.0 0
  60.625618 152.0 0
  60.713863 160.0 0
  60.813339 76.0 0
  60.943901000000004 136.0 0
  61.034393 160.0 0
  61.1395 144.0 0
  61.157539 116.0 0
  61.310665 140.0 0
  61.326378 124.0 0
  61.415607 152.0 0
  61.748852 176.0 0
  62.337353 228.0 0
  62.488266 184.0 0
  62.860493 188.0 0
  63.064198000000005 140.0 0
  63.102726000000004 140.0 0
  63.446579 172.0 0
  63.578735 164.0 0
  63.709248 108.0 0
  64.014595 168.0 0
  64.12082699999999 156.0 0
  64.316872 156.0 0
  65.0093 176.0 0
  65.290329 188.0 0
  65.33481599999999 192.0 0
  65.43215199999999 188.0 0
  65.45350599999999 176.0 0
  65.47940799999999 196.0 0
  65.50128199999999 196.0 0
  65.52109499999999 140.0 0
  65.99511 160.0 0
  66.04337299999999 152.0 0
  66.13083599999999 240.0 0
  66.134766 232.0 0
  66.205849 196.0 0
  66.300812 204.0 0
  66.32481399999999 156.0 0
  66.5075 160.0 0
  67.016396 136.0 0
  67.409599 148.0 0
  67.66368899999999 124.0 0
  67.685249 192.0 0
  67.70614599999999 228.0 0
  67.776421 128.0 0
  68.21131899999999 152.0 0
  68.58492299999999 120.0 0
  68.769623 72.0 0
  69.36632499999999 116.0 0
  70.02933499999999 160.0 0
  70.081116 188.0 0
  70.13372799999999 176.0 0
  70.350281 180.0 0
  70.37046799999999 124.0 0
  70.37413799999999 192.0 0
