ACCESSION: CCMSLIB00000079608
RECORD_TITLE: decoy
DATE: 2015.11.20
AUTHORS: Administrator
LICENSE: CC BY-SA
CH$NAME: decoy
CH$COMPOUND_CLASS: Natural Product
CH$FORMULA: C15H14O5
CH$EXACT_MASS: 274.084123548
CH$SMILES: N/A
CH$IUPAC: decoy
CH$LINK: N/A
AC$INSTRUMENT: decoy
AC$INSTRUMENT_TYPE: decoy
AC$MASS_SPECTROMETRY: MS_TYPE MS2
AC$MASS_SPECTROMETRY: ION_MODE POSITIVE
AC$MASS_SPECTROMETRY: COLLISION_ENERGY 10 V
MS$FOCUSED_ION: PRECURSOR_M/Z 275
MS$FOCUSED_ION: PRECURSOR_TYPE [M+H]+
PK$NUM_PEAK: 189
PK$PEAK: m/z int. rel.int.
  47.578426 124.0 0
  49.01466 212.0 0
  50.235439 172.0 0
  50.308304 156.0 0
  52.727493 108.0 0
  52.857655 132.0 0
  54.425423 188.0 0
  55.753639 224.0 0
  56.068241 184.0 0
  60.041718 68.0 0
  61.793659 156.0 0
  62.035351 11.72315 0
  62.500595000000004 300.0 0
  63.609276 196.0 0
  65.44361099999999 140.0 0
  65.56830599999999 196.0 0
  67.976479 96.0 0
  68.330917 160.0 0
  69.38999899999999 180.0 0
  73.146301 152.0 0
  76.33273299999999 160.0 0
  76.346588 188.0 0
  76.97580699999999 188.0 0
  78.242302 196.0 0
  79.235664 116.0 0
  81.546814 252.0 0
  84.793442 180.0 0
  87.535332 140.0 0
  87.57038899999999 176.0 0
  88.50788899999999 152.0 0
  89.62183399999999 204.0 0
  94.366768 208.0 0
  94.549309 196.0 0
  95.038139 148.0 0
  98.14759099999999 176.0 0
  98.509979 168.0 0
  99.061729 160.0 0
  100.07637799999999 2732.0 3
  100.98140699999999 120.0 0
  105.528404 256.0 0
  105.53980999999999 14.45 0
  106.20144699999999 252.0 0
  108.218842 180.0 0
  109.320534 144.0 0
  110.45161399999999 64.0 0
  111.00800299999999 25606.0 27
  111.16545099999999 60.0 0
  112.414711 188.0 0
  112.86968999999999 16.08333 0
  113.383179 124.0 0
  113.81193499999999 220.0 0
  114.01113099999999 60.694439 0
  114.15609699999999 124.0 0
  115.487167 116.0 0
  116.050789 156.0 0
  116.197784 68.0 0
  116.80983699999999 256.0 0
  116.932053 216.0 0
  117.46619399999999 176.0 0
  117.592834 156.0 0
  119.363548 164.0 0
  119.91851 164.0 0
  120.581497 164.0 0
  121.42882499999999 152.0 0
  122.069313 232.0 0
  122.912796 196.0 0
  123.314903 172.0 0
  123.75913999999999 132.0 0
  124.98988299999999 176.0 0
  128.021423 9538.0 10
  128.047745 196.0 0
  128.267426 60.0 0
  129.153885 21.886709 0
  130.007263 188.0 0
  132.96347 228.0 0
  133.065201 1892.0 2
  135.08105500000002 7476.0 8
  135.115814 644.0 1
  135.29852300000002 132.0 0
  135.583603 152.0 0
  137.282974 15.4 0
  138.390305 192.0 0
  138.45846600000002 148.0 0
  138.703369 144.0 0
  138.73645000000002 60.0 0
  139.66987600000002 136.0 0
  140.703858 152.0 0
  144.377533 132.0 0
  144.954071 196.0 0
  145.103668 480.0 1
  145.70275900000001 156.0 0
  147.117065 864.0 1
  147.809448 156.0 0
  149.009094 260.0 0
  150.51857 56.0 0
  151.03302000000002 156.0 0
  151.386414 168.0 0
  151.41966200000002 224.0 0
  151.79585300000002 176.0 0
  153.03981000000002 268.0 0
  153.04774500000002 144.0 0
  153.669647 184.0 0
  155.061081 264.0 0
  155.213089 132.0 0
  155.407837 64.0 0
  155.43751500000002 148.0 0
  157.087296 249.0 0
  157.441925 100.0 0
  159.095367 104.0 0
  159.257584 80.0 0
  160.062714 54.186779 0
  160.73671000000002 124.0 0
  162.244186 180.0 0
  162.851715 332.0 0
  163.661606 212.0 0
  166.549438 144.0 0
  167.87141400000002 168.0 0
  169.091125 160.0 0
  170.072937 144.0 0
  173.08931 1016.0 1
  174.810165 156.0 0
  176.07286100000002 300.0 0
  176.22451800000002 40.0 0
  178.084518 148.0 0
  178.698257 180.0 0
  178.81762700000002 96.0 0
  179.07110600000001 176.0 0
  181.060043 140.0 0
  182.31611600000002 100.0 0
  185.688782 128.0 0
  185.97508200000001 80.0 0
  188.091263 128.0 0
  188.36921700000002 60.0 0
  189.985153 200.0 0
  191.379166 160.0 0
  191.94258100000002 152.0 0
  192.255753 116.0 0
  195.05976900000002 286.0 0
  195.229034 40.0 0
  197.56147800000002 76.0 0
  202.11462400000002 284.0 0
  204.089706 160.0 0
  204.353302 120.0 0
  205.87904400000002 23.46825 0
  206.60363800000002 72.0 0
  208.436295 156.0 0
