ACCESSION: CCMSLIB00000078773
RECORD_TITLE: decoy
DATE: 2015.11.20
AUTHORS: Administrator
LICENSE: CC BY-SA
CH$NAME: decoy
CH$COMPOUND_CLASS: Natural Product
CH$FORMULA: C19H21NO3
CH$EXACT_MASS: 311.15214353199997
CH$SMILES: N/A
CH$IUPAC: decoy
CH$LINK: N/A
AC$INSTRUMENT: decoy
AC$INSTRUMENT_TYPE: decoy
AC$MASS_SPECTROMETRY: MS_TYPE MS2
AC$MASS_SPECTROMETRY: ION_MODE POSITIVE
AC$MASS_SPECTROMETRY: COLLISION_ENERGY 10 V
MS$FOCUSED_ION: PRECURSOR_M/Z 312
MS$FOCUSED_ION: PRECURSOR_TYPE [M+H]+
PK$NUM_PEAK: 697
PK$PEAK: m/z int. rel.int.
  45.636438 196.0 3
  46.32526 164.0 2
  46.803852 140.0 2
  46.847233 188.0 3
  46.86208 180.0 3
  47.036629000000005 224.0 3
  47.289234 156.0 2
  47.458313000000004 212.0 3
  47.543682000000004 172.0 2
  49.257324000000004 176.0 2
  49.625542 132.0 2
  50.064468 156.0 2
  50.323254 144.0 2
  53.105503 164.0 2
  53.962395 172.0 2
  54.513355000000004 152.0 2
  54.578053000000004 124.0 2
  54.746529 72.0 1
  56.517006 148.0 2
  56.57053 372.0 5
  58.686378000000005 112.0 2
  60.311867 116.0 2
  60.659451000000004 32.0 0
  61.095833 184.0 3
  61.590771000000004 136.0 2
  61.640263000000004 132.0 2
  61.81324 144.0 2
  62.594952 180.0 3
  62.628971 172.0 2
  62.857727000000004 188.0 3
  63.03426 192.0 3
  63.209515 172.0 2
  63.432351000000004 144.0 2
  63.940247 116.0 2
  64.168343 196.0 3
  64.182091 164.0 2
  64.258072 128.0 2
  66.41770899999999 268.0 4
  66.709763 168.0 2
  67.62694499999999 156.0 2
  69.014412 216.0 3
  69.662262 48.0 1
  70.079285 136.0 2
  70.28746 176.0 2
  70.364166 228.0 3
  71.06510899999999 104.0 1
  71.77796199999999 168.0 2
  71.81970199999999 152.0 2
  71.96567499999999 152.0 2
  72.715019 144.0 2
  72.78860499999999 176.0 2
  73.310417 168.0 2
  73.86175499999999 140.0 2
  75.13655899999999 224.0 3
  75.505516 248.0 3
  76.457916 164.0 2
  77.52559699999999 148.0 2
  78.37539699999999 160.0 2
  78.48436 96.0 1
  80.739807 168.0 2
  80.83689899999999 152.0 2
  81.03241 63.047619 1
  81.09447499999999 180.0 3
  81.55543499999999 148.0 2
  82.172356 164.0 2
  83.049194 110.950699 2
  83.10922199999999 124.0 2
  83.45906799999999 164.0 2
  85.05304699999999 140.0 2
  85.252213 188.0 3
  86.7341 92.0 1
  87.553986 244.0 3
  87.881035 148.0 2
  87.888435 196.0 3
  87.91851 124.0 2
  88.22657799999999 132.0 2
  89.524239 128.0 2
  89.88494899999999 168.0 2
  90.63667299999999 236.0 3
  90.753418 104.0 1
  90.81818399999999 0.366258 0
  91.20043199999999 124.0 2
  91.68418899999999 132.0 2
  92.885162 148.0 2
  93.35161599999999 180.0 3
  93.377754 212.0 3
  93.948814 132.0 2
  93.99819199999999 36.0 1
  94.368279 256.0 4
  94.634873 184.0 3
  95.33036799999999 324.0 5
  95.57412 196.0 3
  95.84207199999999 80.0 1
  95.96800999999999 60.0 1
  96.064522 1836.0 26
  96.069069 160.0 2
  96.38347599999999 172.0 2
  97.628571 192.0 3
  97.724998 188.0 3
  97.99942 144.0 2
  98.09738999999999 160.0 2
  98.213409 196.0 3
  98.31143999999999 152.0 2
  98.365845 200.0 3
  98.47799699999999 196.0 3
  98.992874 168.0 2
  99.025352 264.0 4
  99.104935 180.0 3
  99.21736899999999 120.0 2
  99.33811999999999 176.0 2
  99.77624499999999 60.0 1
  100.018936 356.0 5
  100.105278 148.0 2
  100.63435399999999 204.0 3
  100.80627399999999 196.0 3
  100.85047899999999 64.0 1
  101.09603899999999 175.550003 2
  101.524903 104.0 1
  101.56044 204.0 3
  101.676735 11.70833 0
  101.84317 160.0 2
  102.03469799999999 160.0 2
  102.041573 152.0 2
  102.53521699999999 88.0 1
  102.575768 92.0 1
  102.843712 204.0 3
  102.936584 80.0 1
  102.98007199999999 204.0 3
  103.052414 204.0 3
  103.05543499999999 1140.0 16
  103.081604 5.013889 0
  103.281921 264.0 4
  103.575706 408.0 6
  104.07590499999999 140.0 2
  104.19305399999999 160.0 2
  104.355965 160.0 2
  104.47541 136.0 2
  104.67230199999999 216.0 3
  104.82450899999999 56.0 1
  104.99241599999999 236.0 3
  105.27010299999999 48.0 1
  105.274727 56.0 1
  105.291603 10.92004 0
  105.555489 160.0 2
