ACCESSION: CCMSLIB00000078623
RECORD_TITLE: decoy
DATE: 2015.11.20
AUTHORS: Administrator
LICENSE: CC BY-SA
CH$NAME: decoy
CH$COMPOUND_CLASS: Natural Product
CH$FORMULA: C19H19ClN2
CH$EXACT_MASS: 310.123676288
CH$SMILES: N/A
CH$IUPAC: decoy
CH$LINK: N/A
AC$INSTRUMENT: decoy
AC$INSTRUMENT_TYPE: decoy
AC$MASS_SPECTROMETRY: MS_TYPE MS2
AC$MASS_SPECTROMETRY: ION_MODE POSITIVE
AC$MASS_SPECTROMETRY: COLLISION_ENERGY 10 V
MS$FOCUSED_ION: PRECURSOR_M/Z 311
MS$FOCUSED_ION: PRECURSOR_TYPE [M+H]+
PK$NUM_PEAK: 320
PK$PEAK: m/z int. rel.int.
  45.656624 152.0 1
  45.865078000000004 132.0 1
  45.973671 172.0 1
  46.610432 160.0 1
  47.163822 172.0 1
  47.919346000000004 160.0 1
  49.323425 180.0 1
  50.715595 200.0 1
  51.242165 40.0 0
  51.528 32.0 0
  53.212238 116.0 0
  54.738167000000004 148.0 1
  56.348267 192.0 1
  57.496475000000004 220.0 1
  57.836342 216.0 1
  58.726017 156.0 1
  59.85593 232.0 1
  60.013727 164.0 1
  60.997093 108.0 0
  61.420513 132.0 1
  62.204735 184.0 1
  65.005836 236.0 1
  65.826797 64.0 0
  67.1959 36.0 0
  67.545456 0.0 0
  68.25309 148.0 1
  69.067314 140.0 1
  69.094742 128.0 1
  69.642776 128.0 1
  70.06568899999999 164.0 1
  71.27832799999999 176.0 1
  71.717041 176.0 1
  71.958649 164.0 1
  80.463707 192.0 1
  81.06747399999999 144.0 1
  81.22151199999999 192.0 1
  83.55485499999999 76.0 0
  84.044495 291.282104 1
  84.07253299999999 172.0 1
  85.973862 224.0 1
  86.804901 180.0 1
  86.818283 144.0 1
  89.07910199999999 62.83535 0
  89.63028 152.0 1
  90.121361 124.0 1
  92.27226999999999 172.0 1
  92.74782599999999 112.0 0
  93.058098 1620.0 7
  95.085297 3044.0 13
  95.719055 120.0 0
  95.91626699999999 88.0 0
  96.01924899999999 196.0 1
  96.631371 88.0 0
  96.96778099999999 156.0 1
  97.975533 160.0 1
  98.09698499999999 188.0 1
  98.42854299999999 220.0 1
  98.962784 50.048908 0
  99.200676 84.0 0
  99.938385 128.0 1
  99.943756 152.0 1
  100.123581 168.0 1
  100.436241 176.0 1
  101.10342399999999 188.0 1
  101.315826 168.0 1
  101.32919299999999 208.0 1
  102.127586 160.0 1
  103.03609499999999 18.779619 0
  103.054665 1584.0 7
  103.134789 156.0 1
  103.191818 168.0 1
  103.225494 8.160088 0
  104.805962 124.0 1
  104.93459299999999 196.0 1
  105.02394899999999 140.0 1
  105.07815599999999 172.0 1
  105.499123 64.0 0
  105.543633 192.0 1
  105.70159899999999 60.0 0
  105.71851299999999 124.0 1
  106.33773 208.0 1
  107.244766 156.0 1
  107.430206 156.0 1
  107.863678 160.0 1
  108.05506899999999 380.0 2
  108.39175399999999 30.98822 0
  108.792175 188.0 1
  109.027718 1812.0 7
  109.178902 200.0 1
  109.822136 11.63636 0
  109.91982999999999 76.0 0
  110.867126 92.0 0
  112.122918 184.0 1
  112.379967 140.0 1
  112.66472599999999 140.0 1
  113.077225 260.0 1
  113.483109 72.0 0
  113.911873 116.0 0
  114.089294 31.472469 0
  115.049797 1661.0 7
  115.160454 124.0 1
  116.969833 132.0 1
  117.02958699999999 252.0 1
  117.533981 200.0 1
  117.539093 15.75223 0
  119.04768399999999 246.0 1
  119.11939199999999 8.480073 0
  119.181793 31.528681 0
  120.30557999999999 192.0 1
  121.063637 396.0 2
  121.09845 272.0 1
  121.13454399999999 44.0 0
  122.171364 240.0 1
  123.15884399999999 168.0 1
  123.50499699999999 148.0 1
  123.84072099999999 152.0 1
  125.31942699999999 220.0 1
  125.776924 52.0 0
  126.37616 180.0 1
  127.080856 152.0 1
  128.084808 80.0 0
  128.40176400000001 60.0 0
  128.949173 176.0 1
  128.997406 640.0 3
  129.069626 11504.0 48
  130.028488 128.0 1
  131.39875800000002 216.0 1
  131.728317 104.0 0
  132.16313200000002 180.0 1
  132.550766 148.0 1
  133.045059 164.0 1
  133.131088 76.0 0
  133.25422700000001 208.0 1
  133.92244 64.0 0
  134.269485 184.0 1
  134.326645 156.0 1
  134.65304600000002 13.70519 0
  135.018829 136.0 1
  135.074799 288.0 1
  135.11084 30.93906 0
  135.49525500000001 112.0 0
  135.930664 164.0 1
  136.111343 192.0 1
  136.63214100000002 160.0 1
  136.69747900000002 56.0 0
  136.898331 192.0 1
  137.987762 60.0 0
